airline,airlineID,sourceAirport,sourceAirportID,sourceAirportName,sourceCity,sourceCountry,sourceLat,sourceLon,destinationAirport,destinationAirportID,destinationAirportName,destinationCity,destinationCountry,destinationLat,destinationLon,Codeshare,Stops,Equipment,airlineName,active,departureDate,arrivalDate,departureYear,departureMonth,departureDay,arrivalYear,arrivalMonth,arrivalDay,punctuality,serviceQuality,handlingPassengers,airHelpScore,DEPARTURE_DELAY,ARRIVAL_DELAY,AIR_TIME,APPID,overall_rating,seat_comfort_rating,cabin_staff_rating,food_beverages_rating,inflight_entertainment_rating,value_money_rating
AR,412,AEP,2442,Jorge Newbery Airpark,Buenos Aires,Argentina,-34.5592,-58.4156,SLA,2476,Martin Miguel De Guemes International Airport,Salta,Argentina,-24.8560009,-65.48619843,,0,737,Aerolineas Argentinas,Y,10/30/2020,10/30/2020,2020,10,30,2020,10,30,7.8,6.3,9.5,7.84,-4,-10,82,TVR794,3,2,1,1,2,0
AR,412,AEP,2442,Jorge Newbery Airpark,Buenos Aires,Argentina,-34.5592,-58.4156,TUC,2460,Teniente Benjamin Matienzo Airport,Tucuman,Argentina,-26.8409,-65.104897,,0,737,Aerolineas Argentinas,Y,10-06-2020,10-06-2020,2020,10,6,2020,10,6,9.2,6.3,7.9,7.79,-10,-49,268,TVR795,0,0,0,0,0,0
AR,412,AEP,2442,Jorge Newbery Airpark,Buenos Aires,Argentina,-34.5592,-58.4156,UAQ,2461,Domingo Faustino Sarmiento Airport,San Juan,Argentina,-31.571501,-68.418198,,0,737,Aerolineas Argentinas,Y,09-04-2020,09-04-2020,2020,9,4,2020,9,4,8.4,6.8,8.2,7.78,3,-4,295,TVR796,10,5,5,5,5,4
AR,412,AEP,2442,Jorge Newbery Airpark,Buenos Aires,Argentina,-34.5592,-58.4156,USH,2497,Malvinas Argentinas Airport,Ushuaia,Argentina,-54.8433,-68.2958,,0,737,Aerolineas Argentinas,Y,10/30/2020,10/30/2020,2020,10,30,2020,10,30,7.9,6.3,9.2,7.78,-7,10,390,TVR797,10,4,5,5,3,1
AR,412,AEP,2442,Jorge Newbery Airpark,Buenos Aires,Argentina,-34.5592,-58.4156,VDM,2491,Gobernador Castello Airport,Viedma,Argentina,-40.8692,-63.0004,Y,0,E90,Aerolineas Argentinas,Y,10/20/2020,10/20/2020,2020,10,20,2020,10,20,8,6.3,9,7.77,-3,6,308,TVR798,7,3,4,2,3,1
G3,1790,AEP,2442,Jorge Newbery Airpark,Buenos Aires,Argentina,-34.5592,-58.4156,GRU,2564,Guarulhos - Governador Andr� Franco Montoro International Airport,Sao Paulo,Brazil,-23.43555641,-46.47305679,,0,738,City Connexion Airlines,Y,10-07-2020,10-07-2020,2020,10,7,2020,10,7,7.8,6.3,9.3,7.76,-8,4,74,TVR799,7,4,2,3,3,2
JJ,4867,AEP,2442,Jorge Newbery Airpark,Buenos Aires,Argentina,-34.5592,-58.4156,GRU,2564,Guarulhos - Governador Andr� Franco Montoro International Airport,Sao Paulo,Brazil,-23.43555641,-46.47305679,,0,320,TAM Brazilian Airlines,Y,10/31/2020,10/31/2020,2020,10,31,2020,10,31,7.9,6.3,9.1,7.75,-2,-2,136,TVR800,0,1,3,1,1,2
LA,3200,AEP,2442,Jorge Newbery Airpark,Buenos Aires,Argentina,-34.5592,-58.4156,BHI,2501,Comandante Espora Airport,Bahia Blanca,Argentina,-38.725,-62.1693,Y,0,320,LAN Airlines,Y,10/21/2020,10/21/2020,2020,10,21,2020,10,21,8.3,6,8.8,7.7,45,45,170,TVR801,1,1,3,3,4,4
LA,3200,AEP,2442,Jorge Newbery Airpark,Buenos Aires,Argentina,-34.5592,-58.4156,BRC,2513,San Carlos De Bariloche Airport,San Carlos De Bariloche,Argentina,-41.151199,-71.157501,,0,320,LAN Airlines,Y,09-05-2020,09-05-2020,2020,9,5,2020,9,5,8,6,9.1,7.7,-1,5,149,TVR802,0,0,0,0,0,3
LA,3200,AEP,2442,Jorge Newbery Airpark,Buenos Aires,Argentina,-34.5592,-58.4156,COR,2443,Ingeniero Ambrosio Taravella Airport,Cordoba,Argentina,-31.323601,-64.208,Y,0,320,LAN Airlines,Y,10/28/2020,10/28/2020,2020,10,28,2020,10,28,8.1,6.3,8.7,7.69,-4,-6,136,TVR803,0,0,0,0,0,4
LA,3200,AEP,2442,Jorge Newbery Airpark,Buenos Aires,Argentina,-34.5592,-58.4156,CRD,2487,General E. Mosconi Airport,Comodoro Rivadavia,Argentina,-45.7853,-67.4655,Y,0,320,LAN Airlines,Y,10/27/2020,10/27/2020,2020,10,27,2020,10,27,7.6,8,7.4,7.68,83,112,155,TVR804,0,0,0,0,0,5
LA,3200,AEP,2442,Jorge Newbery Airpark,Buenos Aires,Argentina,-34.5592,-58.4156,IGR,2471,Cataratas Del Iguaz� International Airport,Iguazu Falls,Argentina,-25.737301,-54.4734,,0,320,LAN Airlines,Y,09-07-2020,09-07-2020,2020,9,7,2020,9,7,7.5,7.8,7.8,7.67,-5,-11,123,TVR805,0,0,0,0,0,5
LA,3200,AEP,2442,Jorge Newbery Airpark,Buenos Aires,Argentina,-34.5592,-58.4156,MDZ,2452,El Plumerillo Airport,Mendoza,Argentina,-32.83169937,-68.79290009,,0,320,LAN Airlines,Y,9/13/2020,9/13/2020,2020,9,13,2020,9,13,7.4,7.8,7.8,7.65,-2,-9,306,TVR806,0,0,0,0,0,4
LA,3200,AEP,2442,Jorge Newbery Airpark,Buenos Aires,Argentina,-34.5592,-58.4156,NQN,2509,Presidente Peron Airport,Neuquen,Argentina,-38.949001,-68.155701,Y,0,320,LAN Airlines,Y,09-10-2020,09-10-2020,2020,9,10,2020,9,10,8.8,6,6.5,7.09,-4,-15,167,TVR807,8,0,0,0,0,5
LA,3200,AEP,2442,Jorge Newbery Airpark,Buenos Aires,Argentina,-34.5592,-58.4156,RGL,2496,Piloto Civil N. Fern�ndez Airport,Rio Gallegos,Argentina,-51.6089,-69.3126,Y,0,320,LAN Airlines,Y,09-07-2020,09-07-2020,2020,9,7,2020,9,7,7.9,8,5,6.97,-4,-10,150,TVR808,8,0,0,0,0,3
LA,3200,AEP,2442,Jorge Newbery Airpark,Buenos Aires,Argentina,-34.5592,-58.4156,SCL,2650,Comodoro Arturo Merino Ben�tez International Airport,Santiago,Chile,-33.39300156,-70.78579712,,0,320,LAN Airlines,Y,09-07-2020,09-07-2020,2020,9,7,2020,9,7,7.4,6,7.1,6.81,-4,24,213,TVR809,10,0,0,0,0,5
LA,3200,AEP,2442,Jorge Newbery Airpark,Buenos Aires,Argentina,-34.5592,-58.4156,SLA,2476,Martin Miguel De Guemes International Airport,Salta,Argentina,-24.8560009,-65.48619843,,0,320,LAN Airlines,Y,10/29/2020,10/29/2020,2020,10,29,2020,10,29,7.6,6,6.4,6.66,-5,-25,89,TVR810,10,5,5,5,4,3
LA,3200,AEP,2442,Jorge Newbery Airpark,Buenos Aires,Argentina,-34.5592,-58.4156,TUC,2460,Teniente Benjamin Matienzo Airport,Tucuman,Argentina,-26.8409,-65.104897,,0,320,LAN Airlines,Y,10-08-2020,10-08-2020,2020,10,8,2020,10,8,5.8,6.3,7.8,6.61,-4,-20,151,TVR811,10,4,4,3,3,4
LA,3200,AEP,2442,Jorge Newbery Airpark,Buenos Aires,Argentina,-34.5592,-58.4156,UAQ,2461,Domingo Faustino Sarmiento Airport,San Juan,Argentina,-31.571501,-68.418198,,0,320,LAN Airlines,Y,10-09-2020,10-09-2020,2020,10,9,2020,10,9,5.7,9.5,4,6.41,1,4,356,TVR812,2,4,2,3,1,0
LA,3200,AEP,2442,Jorge Newbery Airpark,Buenos Aires,Argentina,-34.5592,-58.4156,USH,2497,Malvinas Argentinas Airport,Ushuaia,Argentina,-54.8433,-68.2958,Y,0,320,LAN Airlines,Y,09-06-2020,09-06-2020,2020,9,6,2020,9,6,6.9,6.3,6.1,6.4,-5,-14,197,TVR813,1,1,1,1,0,0
OY,3781,AEP,2442,Jorge Newbery Airpark,Buenos Aires,Argentina,-34.5592,-58.4156,PMY,2492,El Tehuelche Airport,Puerto Madryn,Argentina,-42.7592,-65.1027,,0,M82,Omni Air International,Y,10-11-2020,10-11-2020,2020,10,11,2020,10,11,8.5,6.8,3.8,6.37,-7,-15,179,TVR814,2,0,0,0,0,0
OY,3781,AEP,2442,Jorge Newbery Airpark,Buenos Aires,Argentina,-34.5592,-58.4156,SLA,2476,Martin Miguel De Guemes International Airport,Salta,Argentina,-24.8560009,-65.48619843,,0,M82,Omni Air International,Y,9/14/2020,9/14/2020,2020,9,14,2020,9,14,6.9,8,4.2,6.36,-9,-19,67,TVR815,10,0,0,0,0,4
2B,410,AER,2965,Sochi International Airport,Sochi,Russia,43.449902,39.9566,KZN,2990,Kazan International Airport,Kazan,Russia,55.60620117,49.27870178,,0,CR2,Aerocondor,Y,10-03-2020,10-03-2020,2020,10,3,2020,10,3,6.5,6.5,5.6,6.2,-9,-8,97,TVR816,4,0,0,0,0,5
7J,9531,AER,2965,Sochi International Airport,Sochi,Russia,43.449902,39.9566,DYU,2979,Dushanbe Airport,Dushanbe,Tajikistan,38.54330063,68.82499695,,0,735,Tajik Air,Y,10/27/2020,10/27/2020,2020,10,27,2020,10,27,8.5,6.5,3.6,6.2,-5,-5,88,TVR817,1,0,0,0,0,5
9U,1073,AER,2965,Sochi International Airport,Sochi,Russia,43.449902,39.9566,KIV,1735,Chi?in?u International Airport,Chisinau,Moldova,46.92770004,28.93099976,,0,EM2,Air Moldova,Y,10/29/2020,10/29/2020,2020,10,29,2020,10,29,8.4,7.8,2.3,6.13,-2,9,28,TVR818,2,0,0,0,0,5
B2,1478,AER,2965,Sochi International Airport,Sochi,Russia,43.449902,39.9566,MSQ,2954,Minsk National Airport,Minsk 2,Belarus,53.88249969,28.03070068,,0,735 CRJ,Belavia Belarusian Airlines,Y,9/14/2020,9/14/2020,2020,9,14,2020,9,14,6.4,8.3,3.7,6.13,-5,-15,139,TVR819,0,3,1,1,0,5
HY,5281,AER,2965,Sochi International Airport,Sochi,Russia,43.449902,39.9566,TAS,2983,Tashkent International Airport,Tashkent,Uzbekistan,41.25790024,69.28119659,,0,767,Uzbekistan Airways,Y,9/18/2020,9/18/2020,2020,9,18,2020,9,18,8.6,6.3,3.3,6.03,-4,-6,124,TVR820,5,4,5,2,0,0
PC,3926,AER,2965,Sochi International Airport,Sochi,Russia,43.449902,39.9566,TZX,1726,Trabzon International Airport,Trabzon,Turkey,40.99509811,39.78969955,,0,738,Pegasus Airlines,Y,9/24/2020,9/24/2020,2020,9,24,2020,9,24,6.9,7.8,3.3,5.99,-15,-20,147,TVR821,0,3,1,4,2,2
QN,426,AER,2965,Sochi International Airport,Sochi,Russia,43.449902,39.9566,EVN,3964,Zvartnots International Airport,Yerevan,Armenia,40.14730072,44.39590073,,0,735,Air Armenia,N,9/27/2020,9/27/2020,2020,9,27,2020,9,27,7.9,7.8,1.3,5.66,124,120,132,TVR822,10,4,4,4,5,4
R3,1287,AER,2965,Sochi International Airport,Sochi,Russia,43.449902,39.9566,KRR,2960,Krasnodar Pashkovsky International Airport,Krasnodar,Russia,45.03469849,39.17050171,,0,DH4,Aircompany Yakutia,Y,10/28/2020,10/28/2020,2020,10,28,2020,10,28,6.1,6,4.2,5.43,-1,-7,126,TVR823,5,2,4,1,1,4
S7,4329,AER,2965,Sochi International Airport,Sochi,Russia,43.449902,39.9566,DME,4029,Domodedovo International Airport,Moscow,Russia,55.40879822,37.90629959,,0,319 320 738,S7 Airlines,Y,09-05-2020,09-05-2020,2020,9,5,2020,9,5,8.3,6.3,0.8,5.13,-7,-20,142,TVR824,7,4,4,3,1,1
SU,130,AER,2965,Sochi International Airport,Sochi,Russia,43.449902,39.9566,EVN,3964,Zvartnots International Airport,Yerevan,Armenia,40.14730072,44.39590073,,0,319,Aeroflot Russian Airlines,Y,9/29/2020,9/29/2020,2020,9,29,2020,9,29,7.5,6,1.7,5.04,17,5,82,TVR825,9,4,4,4,2,4
SU,130,AER,2965,Sochi International Airport,Sochi,Russia,43.449902,39.9566,IST,1701,Istanbul Airport,Istanbul,Turkey,41.275278,28.751944,,0,319,Aeroflot Russian Airlines,Y,9/19/2020,9/19/2020,2020,9,19,2020,9,19,8.9,9.5,8.9,9.08,-3,-17,336,TVR826,0,0,0,0,0,0
SU,130,AER,2965,Sochi International Airport,Sochi,Russia,43.449902,39.9566,KRR,2960,Krasnodar Pashkovsky International Airport,Krasnodar,Russia,45.03469849,39.17050171,,0,319,Aeroflot Russian Airlines,Y,9/27/2020,9/27/2020,2020,9,27,2020,9,27,7.6,9.5,8.6,8.57,-4,24,362,TVR827,6,0,0,0,0,1
SU,130,AER,2965,Sochi International Airport,Sochi,Russia,43.449902,39.9566,LED,2948,Pulkovo Airport,St. Petersburg,Russia,59.8003006,30.26250076,,0,319 320,Aeroflot Russian Airlines,Y,10/24/2020,10/24/2020,2020,10,24,2020,10,24,8.6,9.3,7.5,8.43,-11,-18,320,TVR828,9,0,0,0,0,5
SU,130,AER,2965,Sochi International Airport,Sochi,Russia,43.449902,39.9566,OMS,2958,Omsk Central Airport,Omsk,Russia,54.96699905,73.3105011,,0,319,Aeroflot Russian Airlines,Y,9/19/2020,9/19/2020,2020,9,19,2020,9,19,8.4,7.8,2.3,6.13,-7,-34,272,TVR829,10,4,5,0,0,5
SU,130,AER,2965,Sochi International Airport,Sochi,Russia,43.449902,39.9566,SVO,2985,Sheremetyevo International Airport,Moscow,Russia,55.972599,37.4146,,0,321 738 320,Aeroflot Russian Airlines,Y,9/20/2020,9/20/2020,2020,9,20,2020,9,20,6.4,8.3,3.7,6.13,-10,-37,68,TVR830,9,5,5,3,5,3
SU,130,AER,2965,Sochi International Airport,Sochi,Russia,43.449902,39.9566,SVX,2975,Koltsovo Airport,Yekaterinburg,Russia,56.74309921,60.80270004,,0,319,Aeroflot Russian Airlines,Y,09-02-2020,09-02-2020,2020,9,2,2020,9,2,8.6,6.3,3.3,6.03,-3,-7,373,TVR831,10,5,5,4,4,5
SU,130,AER,2965,Sochi International Airport,Sochi,Russia,43.449902,39.9566,TAS,2983,Tashkent International Airport,Tashkent,Uzbekistan,41.25790024,69.28119659,,0,319,Aeroflot Russian Airlines,Y,9/17/2020,9/17/2020,2020,9,17,2020,9,17,6.9,7.8,3.3,5.99,-8,-21,111,TVR832,10,5,2,4,5,4
SZ,10122,AER,2965,Sochi International Airport,Sochi,Russia,43.449902,39.9566,LBD,6147,Khudzhand Airport,Khudzhand,Tajikistan,40.2154007,69.69470215,,0,737,Salzburg arrows,Y,10-04-2020,10-04-2020,2020,10,4,2020,10,4,7.9,7.8,1.3,5.66,133,131,156,TVR833,3,3,1,4,1,4
TK,4951,AER,2965,Sochi International Airport,Sochi,Russia,43.449902,39.9566,IST,1701,Istanbul Airport,Istanbul,Turkey,41.275278,28.751944,,0,321,Turkish Airlines,Y,10/19/2020,10/19/2020,2020,10,19,2020,10,19,6.1,6,4.2,5.43,-11,-20,110,TVR834,5,1,3,2,1,3
U6,5234,AER,2965,Sochi International Airport,Sochi,Russia,43.449902,39.9566,DME,4029,Domodedovo International Airport,Moscow,Russia,55.40879822,37.90629959,,0,320,Ural Airlines,Y,9/13/2020,9/13/2020,2020,9,13,2020,9,13,7.9,8,5,6.97,-4,-10,255,TVR835,4,3,2,1,1,0
U6,5234,AER,2965,Sochi International Airport,Sochi,Russia,43.449902,39.9566,LBD,6147,Khudzhand Airport,Khudzhand,Tajikistan,40.2154007,69.69470215,,0,320,Ural Airlines,Y,09-02-2020,09-02-2020,2020,9,2,2020,9,2,7.4,6,7.1,6.81,0,-6,269,TVR836,2,0,0,0,0,0
U6,5234,AER,2965,Sochi International Airport,Sochi,Russia,43.449902,39.9566,SVX,2975,Koltsovo Airport,Yekaterinburg,Russia,56.74309921,60.80270004,,0,320,Ural Airlines,Y,09-02-2020,09-02-2020,2020,9,2,2020,9,2,7.6,6,6.4,6.66,-6,-23,131,TVR837,7,0,0,0,0,0
UN,5067,AER,2965,Sochi International Airport,Sochi,Russia,43.449902,39.9566,DME,4029,Domodedovo International Airport,Moscow,Russia,55.40879822,37.90629959,,0,734 735,Transaero Airlines,Y,9/27/2020,9/27/2020,2020,9,27,2020,9,27,5.8,6.3,7.8,6.61,12,-4,118,TVR838,3,0,0,0,0,0
UN,5067,AER,2965,Sochi International Airport,Sochi,Russia,43.449902,39.9566,VKO,2988,Vnukovo International Airport,Moscow,Russia,55.59149933,37.26150131,,0,73G,Transaero Airlines,Y,9/17/2020,9/17/2020,2020,9,17,2020,9,17,5.7,9.5,4,6.41,-3,-28,268,TVR839,10,5,5,4,5,0
Y7,13088,AER,2965,Sochi International Airport,Sochi,Russia,43.449902,39.9566,DME,4029,Domodedovo International Airport,Moscow,Russia,55.40879822,37.90629959,,0,738,NordStar Airlines,Y,10/14/2020,10/14/2020,2020,10,14,2020,10,14,6.9,6.3,6.1,6.4,2,-10,356,TVR840,7,2,4,3,3,3
Y7,13088,AER,2965,Sochi International Airport,Sochi,Russia,43.449902,39.9566,KJA,4374,Yemelyanovo Airport,Krasnoyarsk,Russia,56.172901,92.493301,,0,738,NordStar Airlines,Y,10-10-2020,10-10-2020,2020,10,10,2020,10,10,8.5,6.8,3.8,6.37,-8,-23,213,TVR841,9,4,5,4,0,5
AZ,596,AES,630,�lesund Airport,Alesund,Norway,62.5625,6.119699955,AMS,580,Amsterdam Airport Schiphol,Amsterdam,Netherlands,52.308601,4.76389,Y,0,E90,Alitalia,Y,10-02-2020,10-02-2020,2020,10,2,2020,10,2,6.9,8,4.2,6.36,1,-5,247,TVR842,1,3,3,2,1,5
BT,333,AES,630,�lesund Airport,Alesund,Norway,62.5625,6.119699955,RIX,3953,Riga International Airport,Riga,Latvia,56.92359924,23.97109985,,0,DH4,Air Baltic,Y,9/26/2020,9/26/2020,2020,9,26,2020,9,26,6.5,6.5,5.6,6.2,3,-21,83,TVR843,10,4,5,4,3,5
DY,3737,AES,630,�lesund Airport,Alesund,Norway,62.5625,6.119699955,ALC,1212,Alicante International Airport,Alicante,Spain,38.28219986,-0.558156013,,0,73H,Norwegian Air Shuttle,Y,9/17/2020,9/17/2020,2020,9,17,2020,9,17,8.5,6.5,3.6,6.2,1,4,88,TVR844,2,3,3,4,4,5
DY,3737,AES,630,�lesund Airport,Alesund,Norway,62.5625,6.119699955,LGW,502,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,,0,73H,Norwegian Air Shuttle,Y,10/13/2020,10/13/2020,2020,10,13,2020,10,13,8.4,7.8,2.3,6.13,-2,-14,61,TVR845,8,4,4,4,0,5
DY,3737,AES,630,�lesund Airport,Alesund,Norway,62.5625,6.119699955,OSL,644,Oslo Lufthavn,Oslo,Norway,60.121,11.0502,,0,733 73H,Norwegian Air Shuttle,Y,9/26/2020,9/26/2020,2020,9,26,2020,9,26,6.4,8.3,3.7,6.13,-1,-3,77,TVR846,10,0,0,0,0,1
KL,3090,AES,630,�lesund Airport,Alesund,Norway,62.5625,6.119699955,AMS,580,Amsterdam Airport Schiphol,Amsterdam,Netherlands,52.308601,4.76389,Y,0,EMJ,KLM Royal Dutch Airlines,Y,09-10-2020,09-10-2020,2020,9,10,2020,9,10,8.6,6.3,3.3,6.03,-3,-6,134,TVR847,10,0,0,0,0,4
SK,4319,AES,630,�lesund Airport,Alesund,Norway,62.5625,6.119699955,BGO,636,Bergen Airport Flesland,Bergen,Norway,60.29339981,5.218140125,,0,736,Scandinavian Airlines System,Y,10-11-2020,10-11-2020,2020,10,11,2020,10,11,6.9,7.8,3.3,5.99,-4,-17,162,TVR848,7,0,0,0,0,5
SK,4319,AES,630,�lesund Airport,Alesund,Norway,62.5625,6.119699955,CPH,609,Copenhagen Kastrup Airport,Copenhagen,Denmark,55.61790085,12.65600014,,0,CR2 CR9,Scandinavian Airlines System,Y,10/30/2020,10/30/2020,2020,10,30,2020,10,30,7.9,7.8,1.3,5.66,0,-20,135,TVR849,9,0,0,0,0,1
SK,4319,AES,630,�lesund Airport,Alesund,Norway,62.5625,6.119699955,OSL,644,Oslo Lufthavn,Oslo,Norway,60.121,11.0502,,0,738 73G 736 73W 73H,Scandinavian Airlines System,Y,9/22/2020,9/22/2020,2020,9,22,2020,9,22,6.1,6,4.2,5.43,-1,-18,180,TVR850,10,5,5,5,4,5
SK,4319,AES,630,�lesund Airport,Alesund,Norway,62.5625,6.119699955,TRD,665,Trondheim Airport V�rnes,Trondheim,Norway,63.4578018,10.9239998,,0,736,Scandinavian Airlines System,Y,09-11-2020,09-11-2020,2020,9,11,2020,9,11,8.3,6.3,0.8,5.13,-3,-31,147,TVR851,3,1,4,3,4,5
W6,5461,AES,630,�lesund Airport,Alesund,Norway,62.5625,6.119699955,GDN,668,Gda?sk Lech Wa??sa Airport,Gdansk,Poland,54.37760162,18.46619987,,0,320,Wizz Air,Y,10-12-2020,10-12-2020,2020,10,12,2020,10,12,7.5,6,1.7,5.04,-3,-17,138,TVR852,1,3,3,3,1,3
W6,5461,AES,630,�lesund Airport,Alesund,Norway,62.5625,6.119699955,VNO,3959,Vilnius International Airport,Vilnius,Lithuania,54.634102,25.285801,,0,320,Wizz Air,Y,10/22/2020,10/22/2020,2020,10,22,2020,10,22,8.9,9.5,8.9,9.08,-3,-2,145,TVR853,3,4,1,1,1,2
WF,5439,AES,630,�lesund Airport,Alesund,Norway,62.5625,6.119699955,BGO,636,Bergen Airport Flesland,Bergen,Norway,60.29339981,5.218140125,,0,DH3 DH4,Wider�e,Y,09-04-2020,09-04-2020,2020,9,4,2020,9,4,7.6,9.5,8.6,8.57,-1,-33,80,TVR854,1,0,0,0,0,5
8V,55,AET,6839,Allakaket Airport,Allakaket,United States,66.55180359,-152.621994,BTT,3417,Bettles Airport,Bettles,United States,66.91390228,-151.529007,,0,CNC,Astral Aviation,Y,10-10-2020,10-10-2020,2020,10,10,2020,10,10,8.6,9.3,7.5,8.43,-4,13,143,TVR855,8,0,0,0,0,5
8V,55,AET,6839,Allakaket Airport,Allakaket,United States,66.55180359,-152.621994,FAI,3832,Fairbanks International Airport,Fairbanks,United States,64.81510162,-147.8560028,,0,CNC,Astral Aviation,Y,09-10-2020,09-10-2020,2020,9,10,2020,9,10,8.4,7.8,2.3,6.13,-1,-11,180,TVR856,10,0,0,0,0,4
8V,55,AET,6839,Allakaket Airport,Allakaket,United States,66.55180359,-152.621994,HUS,7107,Hughes Airport,Hughes,United States,66.04109955,-154.2630005,,0,CNC,Astral Aviation,Y,09-09-2020,09-09-2020,2020,9,9,2020,9,9,6.4,8.3,3.7,6.13,7,-8,87,TVR857,10,5,5,5,5,5
AA,24,AEX,3852,Alexandria International Airport,Alexandria,United States,31.32740021,-92.54979706,DFW,3670,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,Y,0,ER4 CRJ ERD,American Airlines,Y,10/16/2020,10/16/2020,2020,10,16,2020,10,16,8.6,6.3,3.3,6.03,-13,21,93,TVR858,4,3,1,3,4,1
AF,137,AEX,3852,Alexandria International Airport,Alexandria,United States,31.32740021,-92.54979706,ATL,3682,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,Y,0,CRJ,Air France,Y,09-11-2020,09-11-2020,2020,9,11,2020,9,11,6.9,7.8,3.3,5.99,0,-17,343,TVR859,10,5,5,5,5,3
DL,2009,AEX,3852,Alexandria International Airport,Alexandria,United States,31.32740021,-92.54979706,ATL,3682,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,Y,0,CR9 CRJ,Delta Air Lines,Y,10/30/2020,10/30/2020,2020,10,30,2020,10,30,7.9,7.8,1.3,5.66,0,-11,143,TVR860,5,1,3,3,1,0
KL,3090,AEX,3852,Alexandria International Airport,Alexandria,United States,31.32740021,-92.54979706,ATL,3682,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,Y,0,CRJ,KLM Royal Dutch Airlines,Y,09-11-2020,09-11-2020,2020,9,11,2020,9,11,6.1,6,4.2,5.43,-7,-22,232,TVR861,10,5,5,5,4,0
UA,5209,AEX,3852,Alexandria International Airport,Alexandria,United States,31.32740021,-92.54979706,IAH,3550,George Bush Intercontinental Houston Airport,Houston,United States,29.9843998,-95.34140015,Y,0,ERJ,United Airlines,Y,9/17/2020,9/17/2020,2020,9,17,2020,9,17,8.3,6.3,0.8,5.13,-6,-35,237,TVR862,8,4,5,5,4,0
US,5265,AEX,3852,Alexandria International Airport,Alexandria,United States,31.32740021,-92.54979706,DFW,3670,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,Y,0,ER4 CRJ ERD,US Airways,Y,9/23/2020,9/23/2020,2020,9,23,2020,9,23,7.5,6,1.7,5.04,4,-26,175,TVR863,10,5,4,3,4,0
NY,896,AEY,11,Akureyri Airport,Akureyri,Iceland,65.66000366,-18.0727005,RKV,18,Reykjavik Airport,Reykjavik,Iceland,64.12999725,-21.94059944,,0,F50 DH8,Air Iceland,Y,10-12-2020,10-12-2020,2020,10,12,2020,10,12,7.6,7.8,8.6,8,-1,-20,169,TVR864,7,0,0,0,0,0
AR,412,AFA,2454,Suboficial Ay Santiago Germano Airport,San Rafael,Argentina,-34.588299,-68.4039,AEP,2442,Jorge Newbery Airpark,Buenos Aires,Argentina,-34.5592,-58.4156,Y,0,E90,Aerolineas Argentinas,Y,10-06-2020,10-06-2020,2020,10,6,2020,10,6,8.6,6.3,3.3,6.03,117,117,141,TVR865,9,0,0,0,0,4
AR,412,AFA,2454,Suboficial Ay Santiago Germano Airport,San Rafael,Argentina,-34.588299,-68.4039,LUQ,2467,Brigadier Mayor D Cesar Raul Ojeda Airport,San Luis,Argentina,-33.27320099,-66.35639954,Y,0,E90,Aerolineas Argentinas,Y,10/25/2020,10/25/2020,2020,10,25,2020,10,25,6.9,7.8,3.3,5.99,-3,-11,62,TVR866,10,0,0,0,0,4
AD,13983,AFL,2524,Piloto Osvaldo Marques Dias Airport,Alta Floresta,Brazil,-9.866389275,-56.10499954,CGB,2548,Marechal Rondon Airport,Cuiaba,Brazil,-15.65289974,-56.11669922,,0,E90,Azul,Y,9/30/2020,9/30/2020,2020,9,30,2020,9,30,7.9,7.8,1.3,5.66,7,12,52,TVR867,5,0,0,0,0,4
EP,2923,AFZ,5931,Sabzevar National Airport,Sabzevar,Iran,36.16809845,57.59519958,THR,2131,Mehrabad International Airport,Teheran,Iran,35.68920135,51.31340027,,0,100,Iran Aseman Airlines,Y,10/26/2020,10/26/2020,2020,10,26,2020,10,26,6.1,6,4.2,5.43,4,6,83,TVR868,1,0,0,0,0,5
AT,4248,AGA,1064,Al Massira Airport,Agadir,Morocco,30.32500076,-9.413069725,BRU,302,Brussels Airport,Brussels,Belgium,50.90140152,4.48443985,,0,319,Royal Air Maroc,Y,10-05-2020,10-05-2020,2020,10,5,2020,10,5,8.3,6.3,0.8,5.13,-8,-26,40,TVR869,9,0,0,0,0,4
AT,4248,AGA,1064,Al Massira Airport,Agadir,Morocco,30.32500076,-9.413069725,CMN,1074,Mohammed V International Airport,Casablanca,Morocco,33.36750031,-7.589970112,,0,73G AT7 738,Royal Air Maroc,Y,10-11-2020,10-11-2020,2020,10,11,2020,10,11,7.5,6,1.7,5.04,-6,-9,42,TVR870,9,0,0,0,0,3
AT,4248,AGA,1064,Al Massira Airport,Agadir,Morocco,30.32500076,-9.413069725,EUN,5672,Hassan I Airport,El Aai�n,Western Sahara,27.151699,-13.2192,,0,738,Royal Air Maroc,Y,10/24/2020,10/24/2020,2020,10,24,2020,10,24,8.9,9.5,8.9,9.08,-2,3,157,TVR871,7,4,4,5,4,1
